OBJECTID,COUNTYFP10,GEOID10,COUNTY,TRACT,BLOCK,TOTAL_HOUSING_UNITS,OCCUPIED,VACANT,ACRES,SHAPEAREA,SHAPELEN
343,005,100050510033009,005,051003,3009,26,20,6,44.269147,179150.883538,1867.463141
344,005,100050510062002,005,051006,2002,6,5,1,5.642487,22834.333434,680.710517
345,005,100050509021015,005,050902,1015,3,3,0,1.154427,4671.799874,324.927589
346,005,100050510041034,005,051004,1034,1,1,0,0.103515,418.910526,97.92141
347,005,100050510051029,005,051005,1029,27,20,7,316.224725,1279716.060396,6539.105711
348,005,100050510032028,005,051003,2028,20,16,4,5.306544,21474.82236,583.29444
349,005,100050511031016,005,051103,1016,58,16,42,12.551767,50795.198716,892.049048
350,005,100050509022065,005,050902,2065,3,1,2,10.672719,43190.962421,791.52757
351,005,100050509011131,005,050901,1131,28,13,15,4.506253,18236.159087,566.332078
352,005,100050509011138,005,050901,1138,14,3,11,6.43973,26060.661504,679.945376
353,005,100050509011128,005,050901,1128,22,9,13,8.013207,32428.297248,777.027329
354,005,100050510051021,005,051005,1021,10,10,0,10.979338,44431.806353,949.028592
355,005,100050510041013,005,051004,1013,0,0,0,2.79015,11291.337014,427.94166
356,005,100050506012069,005,050601,2069,10,10,0,802.897097,3249209.275142,8559.995432
357,005,100050506012061,005,050601,2061,5,5,0,446.308231,1806145.330254,5731.107219
358,005,100050506021079,005,050602,1079,0,0,0,4.957798,20063.495901,982.53146
359,005,100050506021065,005,050602,1065,11,11,0,9.326459,37742.838953,901.460244
360,005,100050506021028,005,050602,1028,0,0,0,1.603273,6488.21538,410.904728
361,005,100050506011033,005,050601,1033,0,0,0,10.599753,42895.680355,1028.20191
362,005,100050506022052,005,050602,2052,0,0,0,4.303696,17416.440597,524.760065
363,005,100050506023088,005,050602,3088,4,3,1,47.050941,190408.404208,2081.668204
364,005,100050506021084,005,050602,1084,50,44,6,2048.713829,8290850.715716,13565.911445
365,005,100050506011049,005,050601,1049,0,0,0,49.153973,198919.070077,2536.755901
366,005,100050506021096,005,050602,1096,7,7,0,18.154753,73469.680729,1150.253814
367,005,100050506011059,005,050601,1059,0,0,0,35.801134,144882.049949,1552.84533
368,005,100050504073047,005,050407,3047,5,5,0,7.055998,28554.609414,692.978852
369,005,100050504063017,005,050406,3017,0,0,0,0.025323,102.476759,158.183586
370,005,100050504062048,005,050406,2048,4,2,2,2.196232,8887.834246,425.229569
371,005,100050504063100,005,050406,3100,0,0,0,0.778493,3150.450734,306.355307
372,005,100050504062060,005,050406,2060,5,5,0,5.527518,22369.072379,605.059463
373,005,100050504063050,005,050406,3050,13,13,0,6.934267,28061.984577,684.220225
374,005,100050504063023,005,050406,3023,36,30,6,14.263394,57721.907015,1167.67977
375,005,100050504063026,005,050406,3026,31,29,2,10.316671,41750.085769,825.270402
376,005,100050504052003,005,050405,2003,4,3,1,2.84531,11514.560102,458.230302
377,005,100050504063039,005,050406,3039,11,11,0,7.172026,29024.157498,719.565618
378,005,100050504063069,005,050406,3069,2,1,1,4.733364,19155.245462,556.413434
379,005,100050504063081,005,050406,3081,3,1,2,2.452424,9924.60704,422.59486
380,005,100050504052101,005,050405,2101,7,7,0,4.137055,16742.065748,598.626284
381,005,100050504052061,005,050405,2061,5,5,0,3.368148,13630.410751,522.732983
382,005,100050504073050,005,050407,3050,18,15,3,32.288211,130665.755651,1575.079034
383,005,100050504052063,005,050405,2063,7,7,0,3.623157,14662.396583,537.014921
384,005,100050504073032,005,050407,3032,3,3,0,5.766297,23335.376529,626.580068
385,005,100050504082027,005,050408,2027,2,2,0,3.01446,12199.086202,451.729378
386,005,100050504052071,005,050405,2071,8,7,1,3.206541,12976.409204,502.224603
387,005,100050504052050,005,050405,2050,4,4,0,2.005948,8117.783807,368.177954
388,005,100050504052121,005,050405,2121,6,6,0,3.537305,14314.963524,489.221304
389,005,100050504081015,005,050408,1015,32,29,3,7.138581,28888.810762,922.169301
390,005,100050515004020,005,051500,4020,1,1,0,59.068133,239040.25274,3597.241312
391,005,100050515004036,005,051500,4036,8,7,1,100.0262,404791.668825,2571.490913
392,005,100050515004039,005,051500,4039,7,6,1,302.71814,1225056.849061,4676.196709
393,005,100050515001007,005,051500,1007,0,0,0,271.279476,1097829.090406,5620.011437
394,005,100050515004019,005,051500,4019,0,0,0,39.4879,159801.860247,1626.15039
395,005,100050515004049,005,051500,4049,0,0,0,44.153559,178683.115462,1953.620718
396,005,100050512021020,005,051202,1020,81,29,52,127.810991,517232.728966,3101.754025
397,005,100050515001015,005,051500,1015,81,67,14,2362.484366,9560635.030379,31688.641229
398,005,100050512012028,005,051201,2028,0,0,0,45.629799,184657.245335,5548.332587
399,005,100050513033064,005,051303,3064,0,0,0,20.628892,83482.165744,1528.114878
400,005,100050513063020,005,051306,3020,0,0,0,5.6,22662.395803,1138.128326
401,005,100050512021007,005,051202,1007,98,21,77,125.160494,506506.546942,6384.449383
402,005,100050513032051,005,051303,2051,8,5,3,5.113781,20694.738058,746.439816
403,005,100050513032059,005,051303,2059,51,27,24,97.059442,392785.627062,4531.709914
404,005,100050513032074,005,051303,2074,2,0,2,25.613691,103654.930634,2305.669852
405,005,100050514001031,005,051400,1031,0,0,0,3.518114,14237.300979,1620.35667
406,005,100050514001050,005,051400,1050,2,2,0,0.806532,3263.92054,252.723541
407,005,100050514001074,005,051400,1074,0,0,0,4.736281,19167.050247,748.133518
408,005,100050514001075,005,051400,1075,7,5,2,136.734587,553345.240457,5915.314087
409,005,100050513053018,005,051305,3018,0,0,0,4.583833,18550.115403,1059.47144
410,005,100050505012073,005,050501,2073,2,2,0,103.931489,420595.81399,3590.997945
411,005,100050505042018,005,050504,2018,29,26,3,163.830098,662996.883934,3414.300797
412,005,100050505032024,005,050503,2024,5,4,1,2.426273,9818.778649,415.700449
413,005,100050505031092,005,050503,1092,4,4,0,4.427431,17917.177697,549.304958
414,005,100050505042035,005,050504,2035,2,1,1,5.04817,20429.218093,1091.783333
415,005,100050505011048,005,050501,1048,8,7,1,253.934085,1027634.784292,5014.459755
416,005,100050505032069,005,050503,2069,7,6,1,3.429224,13877.576353,583.264078
417,005,100050505041036,005,050504,1036,9,9,0,11.390258,46094.737673,883.830489
418,005,100050505012126,005,050501,2126,1,1,0,60.810993,246093.357471,2277.505363
419,005,100050505041053,005,050504,1053,0,0,0,162.672552,658312.463823,3747.581362
420,005,100050505011029,005,050501,1029,0,0,0,36.514184,147767.659349,1808.582123
421,005,100050505041061,005,050504,1061,8,8,0,127.798884,517183.734399,3378.944023
422,005,100050505011024,005,050501,1024,32,31,1,1329.091863,5378643.941634,9527.865626
423,005,100050505011031,005,050501,1031,2,2,0,33.510717,135613.061529,2126.518106
424,005,100050505011011,005,050501,1011,10,9,1,778.161667,3149108.538854,7936.765415
425,005,100050517021083,005,051702,1083,0,0,0,8.472767,34288.069677,926.802685
426,005,100050517023066,005,051702,3066,3,3,0,4.749316,19219.798296,606.288069
427,005,100050517021070,005,051702,1070,7,7,0,203.476364,823439.630597,3878.2702
428,005,100050517021071,005,051702,1071,1,1,0,90.954357,368079.224782,2812.168754
429,005,100050517022007,005,051702,2007,41,39,2,109.724647,444039.890436,4512.154202
430,005,100050517023051,005,051702,3051,3,2,1,16.440238,66531.284104,1231.45249
431,005,100050517022063,005,051702,2063,0,0,0,38.218622,154665.274151,1768.667682
432,005,100050517021031,005,051702,1031,19,18,1,531.175614,2149591.44441,5814.22412
433,005,100050517021064,005,051702,1064,6,6,0,45.606407,184562.580595,1793.633419
434,005,100050518012023,005,051801,2023,12,10,2,323.486178,1309102.118855,5425.717229
435,005,100050517021097,005,051702,1097,8,7,1,219.102821,886677.658311,4670.368989
436,005,100050517021098,005,051702,1098,1,1,0,143.200697,579512.662274,3220.211414
437,005,100050517021100,005,051702,1100,14,12,2,617.563006,2499188.816779,7010.329227
438,005,100050518011005,005,051801,1005,16,15,1,24.46452,99004.4016,1459.344489
439,005,100050510031003,005,051003,1003,13,13,0,37.549097,151955.802511,1659.080008
440,005,100050510061039,005,051006,1039,19,16,3,28.147524,113908.987903,1624.722092
441,005,100050513021045,005,051302,1045,2,2,0,224.825171,909835.185697,4409.407314
442,005,100050503012026,005,050301,2026,0,0,0,409.695357,1657978.286294,6624.506306
443,005,100050503012129,005,050301,2129,1,1,0,86.975555,351977.581554,3369.541639
444,005,100050503011007,005,050301,1007,17,14,3,553.171629,2238606.161121,7831.111732
445,005,100050503012091,005,050301,2091,10,9,1,6.527796,26417.052612,710.16273
446,005,100050503012148,005,050301,2148,0,0,0,5.066442,20503.163396,1990.829267
447,005,100050503021093,005,050302,1093,13,12,1,236.609026,957522.755725,5060.573149
448,005,100050503021050,005,050302,1050,2,2,0,40.21788,162755.987378,2808.731043
449,005,100050503012157,005,050301,2157,0,0,0,363.010705,1469052.202581,5009.359975
450,005,100050503013014,005,050301,3014,1,1,0,2.231218,9029.4204,575.121976
451,005,100050510033016,005,051003,3016,17,14,3,13.55791,54866.91583,967.470762
452,005,100050511013004,005,051101,3004,14,3,11,4.893383,19802.818978,633.341881
453,005,100050510073037,005,051007,3037,8,2,6,3.56567,14429.754235,585.625927
454,005,100050510073039,005,051007,3039,9,5,4,2.842191,11501.939523,431.933401
455,005,100050511013014,005,051101,3014,7,3,4,4.452481,18018.550798,577.205672
456,005,100050511013016,005,051101,3016,1,0,1,0.746646,3021.571114,264.643431
457,005,100050509011057,005,050901,1057,49,25,24,2032.997591,8227249.357765,19993.321052
458,005,100050509011086,005,050901,1086,0,0,0,0.19031,770.155546,155.976702
459,005,100050509021045,005,050902,1045,0,0,0,0.145582,589.149325,98.737949
460,005,100050509023026,005,050902,3026,0,0,0,57.15837,231311.715804,4195.408758
461,005,100050509023086,005,050902,3086,17,7,10,7.929242,32088.503672,693.604798
462,005,100050510061000,005,051006,1000,0,0,0,2063.791057,8351866.093059,18752.153904
463,005,100050510072042,005,051007,2042,0,0,0,149.56151,605253.959066,3532.111042
464,005,100050510051026,005,051005,1026,56,43,13,667.877913,2702806.023589,10900.639039
465,005,100050510053005,005,051005,3005,0,0,0,1.226617,4963.944813,291.796222
466,005,100050510042000,005,051004,2000,628,391,237,522.684912,2115230.794924,15736.876534
467,005,100050510072041,005,051007,2041,27,21,6,21.010288,85025.617282,1497.700579
468,005,100050510062010,005,051006,2010,5,3,2,2.185839,8845.778166,370.292669
469,005,100050510072043,005,051007,2043,0,0,0,325.380948,1316769.978836,7349.587951
470,005,100050509023002,005,050902,3002,0,0,0,0.479121,1938.933614,217.94258
471,005,100050509011065,005,050901,1065,1,1,0,3.038259,12295.39969,895.56985
472,005,100050510061012,005,051006,1012,14,4,10,3.866039,15645.303019,519.723322
473,005,100050510031049,005,051003,1049,1,1,0,1.56103,6317.264222,577.620883
474,005,100050510073009,005,051007,3009,25,19,6,28.899255,116951.135717,1513.70829
475,005,100050510033049,005,051003,3049,0,0,0,2.052139,8304.712474,921.867747
476,005,100050511022034,005,051102,2034,0,0,0,0.155396,628.865711,109.576106
477,005,100050511032000,005,051103,2000,0,0,0,202.770162,820581.731742,3965.587909
478,005,100050511032070,005,051103,2070,0,0,0,0.545248,2206.539131,274.508577
479,005,100050511032042,005,051103,2042,0,0,0,0.432163,1748.901446,236.717394
480,005,100050511032028,005,051103,2028,0,0,0,0.609114,2464.996207,324.766252
481,005,100050509011020,005,050901,1020,0,0,0,3.010614,12183.522363,865.717099
482,005,100050501032014,005,050103,2014,26,24,2,429.085017,1736445.455276,5350.91055
483,005,100050501041017,005,050104,1017,20,19,1,17.926084,72544.28918,1082.504335
484,005,100050501042013,005,050104,2013,10,9,1,5.917215,23946.119299,724.191128
485,005,100050501011000,005,050101,1000,0,0,0,1.774819,7182.43742,537.803562
486,005,100050501041003,005,050104,1003,6,6,0,14.777185,59801.144166,2050.672945
487,005,100050501042006,005,050104,2006,12,11,1,6.113502,24740.463278,663.439137
488,005,100050501011025,005,050101,1025,11,11,0,10.665394,43161.318614,997.594904
489,005,100050503021086,005,050302,1086,28,25,3,889.577206,3599991.231203,9899.28105
490,005,100050503012048,005,050301,2048,1,1,0,88.885781,359707.995053,3748.741771
491,005,100050518012024,005,051801,2024,1,1,0,107.283149,434159.501569,2787.182274
492,005,100050519002042,005,051900,2042,24,22,2,497.9552,2015153.19819,5725.561688
493,005,100050519002014,005,051900,2014,9,9,0,15.787587,63890.096197,1129.089596
494,005,100050518011046,005,051801,1046,7,7,0,57.09492,231054.942829,1936.17789
495,005,100050517012000,005,051701,2000,10,8,2,403.480528,1632827.767426,6760.135557
496,005,100050519002012,005,051900,2012,2,2,0,2.954075,11954.718021,612.486524
497,005,100050509023010,005,050902,3010,0,0,0,116.569841,471741.409824,4842.773034
498,005,100050510062036,005,051006,2036,20,15,5,272.229679,1101674.426112,6581.764279
499,005,100050510053002,005,051005,3002,208,109,99,126.261038,510960.293622,7352.605288
500,005,100050510062015,005,051006,2015,79,65,14,749.370645,3032595.407066,11381.723328
501,005,100050509021061,005,050902,1061,65,63,2,22.450498,90853.942172,1513.228874
502,005,100050510033034,005,051003,3034,15,7,8,1.731869,7008.624606,325.116636
503,005,100050510033044,005,051003,3044,0,0,0,0.361442,1462.704577,306.756512
504,005,100050509023064,005,050902,3064,3,0,3,11.700667,47350.921296,1218.724794
505,005,100050510061008,005,051006,1008,23,0,23,3.490468,14125.420993,711.560989
506,005,100050509022054,005,050902,2054,134,84,50,288.521271,1167604.157477,6765.461223
507,005,100050510042012,005,051004,2012,0,0,0,1.026507,4154.124619,246.24356
508,005,100050510061042,005,051006,1042,4,0,4,1.041471,4214.682176,295.852699
509,005,100050510051018,005,051005,1018,40,34,6,30.665643,124099.455711,1966.069338
510,005,100050511023005,005,051102,3005,9,3,6,3.49281,14134.901545,523.93919
511,005,100050510071030,005,051007,1030,9,3,6,79.872759,323233.587641,2912.850773
512,005,100050509022057,005,050902,2057,6,4,2,2.888897,11690.953287,431.371744
513,005,100050509022068,005,050902,2068,0,0,0,5.367213,21720.341416,775.662932
514,005,100050509011115,005,050901,1115,3,1,2,21.612178,87461.38111,1343.781018
515,005,100050510072032,005,051007,2032,51,13,38,12.05411,48781.252395,1270.174777
516,005,100050510052009,005,051005,2009,31,15,16,23.584038,95441.216975,1892.587454
517,005,100050510061001,005,051006,1001,0,0,0,20.57904,83280.419616,1306.866408
518,005,100050511011011,005,051101,1011,48,4,44,8.243584,33360.601354,754.617766
519,005,100050511011010,005,051101,1010,42,4,38,20.183518,81679.797713,1442.07859
520,005,100050504012001,005,050401,2001,0,0,0,21.037417,85135.406716,1613.131021
521,005,100050504081028,005,050408,1028,25,21,4,7.355288,29765.794967,686.081453
522,005,100050504031058,005,050403,1058,7,5,2,3.434903,13900.559821,484.803696
523,005,100050515003044,005,051500,3044,18,16,2,18.08128,73172.34328,1375.966603
524,005,100050515003052,005,051500,3052,9,9,0,24.774429,100258.558414,1420.514132
525,005,100050515003054,005,051500,3054,7,6,1,517.964565,2096128.22638,6604.220465
526,005,100050513021018,005,051302,1018,18,11,7,456.879706,1848926.572348,5753.878881
527,005,100050513031066,005,051303,1066,59,10,49,41.548757,168141.855587,2779.331215
528,005,100050515002045,005,051500,2045,12,12,0,266.957753,1080339.698771,4783.506278
529,005,100050513031080,005,051303,1080,34,3,31,41.523565,168039.907427,2142.784126
530,005,100050513021072,005,051302,1072,3,2,1,73.122728,295917.181145,2436.083886
531,005,100050508021014,005,050802,1014,89,74,15,368.92114,1492970.886512,8695.478759
532,005,100050508031033,005,050803,1033,0,0,0,3.171028,12832.693989,923.050574
533,005,100050508032000,005,050803,2000,23,19,4,426.328661,1725290.881118,5950.955785
534,005,100050508032028,005,050803,2028,13,9,4,12.229069,49489.286965,972.8812
535,005,100050508032068,005,050803,2068,8,6,2,13.235909,53563.823958,1015.101811
536,005,100050508032003,005,050803,2003,1,0,1,23.306731,94318.992096,1595.432935
537,005,100050508032058,005,050803,2058,1,1,0,17.278855,69925.043853,1167.698737
538,005,100050508031013,005,050803,1013,10,10,0,53.326602,215805.101671,2245.309744
539,005,100050508034021,005,050803,4021,0,0,0,3.352196,13565.857307,1036.888436
540,005,100050508031003,005,050803,1003,38,22,16,11.299899,45729.067217,1081.511079
541,005,100050504012041,005,050401,2041,28,23,5,116.644567,472043.813831,4390.646973
542,005,100050504012051,005,050401,2051,0,0,0,21.41288,86654.849237,1411.94542
543,005,100050504012069,005,050401,2069,3,3,0,583.904891,2362979.258503,6378.983904
544,005,100050504062040,005,050406,2040,10,8,2,7.461993,30197.616231,817.50866
545,005,100050504081041,005,050408,1041,10,9,1,446.70076,1807733.838311,6529.965543
546,005,100050504031036,005,050403,1036,7,7,0,6.336209,25641.727782,675.669938
547,005,100050504031033,005,050403,1033,2,2,0,9.81533,39721.229226,936.272762
548,005,100050504073014,005,050407,3014,94,90,4,128.881765,521565.996736,3824.092881
549,005,100050504051026,005,050405,1026,0,0,0,5.807389,23501.67019,709.016876
550,005,100050504012038,005,050401,2038,6,5,1,286.488043,1159375.975428,5039.616072
551,005,100050504012071,005,050401,2071,6,6,0,14.881526,60223.398289,1011.951076
552,005,100050504081067,005,050408,1067,0,0,0,8.793899,35587.646229,825.354907
553,005,100050515003046,005,051500,3046,2,2,0,407.636363,1649645.832646,8357.473448
554,005,100050515004067,005,051500,4067,15,11,4,127.124775,514455.713601,2970.155185
555,005,100050515002054,005,051500,2054,9,8,1,29.160915,118010.037052,1426.315469
556,005,100050513021056,005,051302,1056,6,4,2,82.796491,335065.510321,2691.840279
